Memory_GB,Bandwidth_Mbps,Time_Remaining_Hrs,Task_Name
9.79802905,819.323274,7.879879761,Machine_Learning_Training
37.16043603,151.9419144,15.03370573,System_Update
40.14382932,363.6982128,15.75403859,Log_Analysis
13.97056526,776.4485868,2.326058166,AI_Model_Inference
51.48640673,139.949589,17.32171306,Content_Delivery
6.58182707,993.4390603,13.51671951,Web_Hosting
32.69734577,514.0225556,11.5021444,Security_Scanning
21.03421892,891.7600091,23.1172323,Data_Backup
24.8583114,717.3511913,22.97469767,Streaming_Service
21.17882078,787.0424807,2.59813009,Streaming_Service
50.45902703,548.2644054,17.55895401,Log_Analysis
40.0278918,62.80676138,6.355661815,Machine_Learning_Training
12.83898399,30.13742276,2.380142078,Security_Scanning
49.38963084,969.4253656,1.136141817,Remote_Desktop
50.26611501,484.5587663,13.1008743,Remote_Desktop
7.733246155,130.2960578,11.78189978,Web_Hosting
59.7234518,414.402515,22.42018541,Video_Processing
26.8550001,23.84189584,20.36601874,Video_Processing
11.70250338,514.79365,17.78613237,Security_Scanning
24.51206425,967.00594,17.48881883,System_Update
31.7377123,231.1377234,14.65895299,AI_Model_Inference
42.49566536,880.5301906,16.18216192,Image_Recognition
23.6512181,736.5874564,14.16615346,Content_Delivery
5.649183578,301.702414,14.10466337,Data_Backup
39.66360208,768.2073271,10.97478168,Content_Delivery
2.896543949,94.80755211,11.85274972,Image_Recognition
16.65481581,707.984177,11.32460927,Video_Processing
37.13047385,942.1208836,6.838629026,Voice_Recognition
18.55119136,216.2998422,7.642812163,Video_Processing
63.23048777,643.1582881,3.284830489,Web_Hosting
53.67297075,205.8761032,12.59220475,Streaming_Service
30.02486679,547.5823849,14.43142477,Streaming_Service
21.34276732,60.46234813,5.079382508,Server_Monitoring
23.5422873,393.9666487,11.42157836,File_Transfer
39.77202165,678.0484653,2.196858479,Streaming_Service
10.63542075,116.5029157,21.59655535,Content_Delivery
53.32902269,292.2818434,2.713559007,Video_Processing
38.03111052,858.1312409,2.288146032,Content_Delivery
43.64295338,599.5475746,11.48793496,IoT_Data_Collection
38.12384234,992.0368071,11.45171222,Server_Monitoring
26.9020932,505.8612538,13.36935383,IoT_Data_Collection
21.51161135,467.2458144,23.02106117,Remote_Desktop
45.70929464,744.6716666,5.253994409,IoT_Data_Collection
25.71137484,851.7957492,16.36691189,Video_Processing
45.58644507,221.2131088,0.267079771,File_Transfer
23.68895319,411.2980975,3.653746119,Server_Monitoring
34.40903439,297.5767896,7.78950274,Web_Hosting
19.60330113,781.3131455,18.13345763,File_Transfer
2.842578831,675.3840163,0.904087359,Machine_Learning_Training
18.66108941,146.70282,7.634504708,Load_Balancing
22.97870079,972.7893373,2.411604022,Video_Processing
62.96473401,478.7948612,14.315007,Image_Recognition
61.02734607,81.95707189,6.592466537,Security_Scanning
61.98539684,856.794192,18.76023003,Email_Processing
62.29234653,248.619435,9.500271786,Gaming_Server_Operation
3.184226804,62.44317699,6.709899017,Database_Query
26.39144175,175.3081034,9.310623903,Email_Processing
9.251345809,750.2876244,2.531070813,Load_Balancing
30.21299951,616.0445585,17.37350435,Data_Backup
3.331480987,280.1879887,7.485740822,Machine_Learning_Training
40.0301506,798.9424501,21.42781304,Security_Scanning
1.733628669,199.4313151,21.98649127,Voice_Recognition
15.71836011,975.5465433,23.96216543,System_Update
43.4262433,787.9424605,4.643248744,Machine_Learning_Training
18.05691441,625.9452549,13.56437684,Video_Processing
10.91440975,891.0649614,17.18317903,Email_Processing
15.23982686,598.5291164,6.763801256,File_Transfer
28.06497284,364.3881473,0.78558521,Voice_Recognition
50.33917015,194.8170867,23.60613535,Log_Analysis
7.587773941,140.5182516,10.00291979,Machine_Learning_Training
10.75420259,840.9771549,18.28107961,Security_Scanning
2.065506395,649.474843,0.491189561,AI_Model_Inference
35.07210503,904.2815209,2.360007309,Email_Processing
29.35369428,291.0076869,14.75954706,Image_Recognition
33.69181543,409.5346885,16.72538499,Video_Processing
22.2939232,519.6286578,22.8537542,Email_Processing
25.39828792,830.9938108,14.68337396,Load_Balancing
50.89619695,169.4988061,19.86339674,Server_Monitoring
2.067702888,724.4133396,23.92617025,File_Transfer
16.07029855,545.6918873,21.46198791,Remote_Desktop
25.36885625,84.72313528,3.240832724,Log_Analysis
60.28084463,770.4090062,12.20239416,Content_Delivery
7.333412598,147.5564766,9.559236338,Server_Monitoring
38.18858138,15.66372223,17.0627189,Video_Processing
38.36179305,997.8065439,22.2663246,Web_Hosting
3.278103973,365.6014684,2.068911923,Web_Hosting
18.04523316,529.4604658,8.26383495,Log_Analysis
56.85551281,902.5697699,18.22936286,AI_Model_Inference
50.46608557,160.6264081,9.311637856,Data_Backup
32.03185146,675.4272001,12.48129664,Image_Recognition
10.48849004,721.51691,16.13589701,System_Update
24.4514536,372.7195583,18.60322169,Gaming_Server_Operation
6.486844308,510.0655513,20.20849442,Database_Query
63.14408316,257.2713227,11.54730919,Voice_Recognition
16.86228464,474.6099664,4.254919348,Data_Backup
39.17894516,173.497225,5.955027161,Content_Delivery
15.61714536,880.2023847,11.80828592,Security_Scanning
9.288614318,923.9936197,15.02522869,System_Update
54.00547659,820.0549141,9.552151876,Voice_Recognition
63.2673457,673.2496892,6.619596649,Streaming_Service
39.41820398,101.9308782,3.550312957,Log_Analysis
50.16369578,904.7083129,13.08796938,File_Transfer
59.89378855,954.5966986,1.26287319,Email_Processing
49.5807374,175.6938554,15.72420675,File_Transfer
4.631797679,698.0156161,23.44965859,Database_Query
50.32485288,442.6538353,3.309243408,Gaming_Server_Operation
10.06419779,852.3972589,12.88554199,AI_Model_Inference
59.25301964,889.4512805,17.36534205,Voice_Recognition
56.03265865,55.02317179,12.39121611,AI_Model_Inference
15.4896065,157.769278,4.688423995,Load_Balancing
28.81642159,330.3733747,12.40703444,Data_Backup
22.37623184,485.1832349,9.308309732,Load_Balancing
38.8336904,82.49918923,5.278704607,Streaming_Service
56.23623512,360.0133657,19.73518124,Video_Processing
34.44411916,508.8582263,4.685242315,Content_Delivery
60.12737636,364.5044489,2.171111989,Image_Recognition
10.07696352,804.900543,5.099511767,Image_Recognition
9.396908259,299.0939594,10.47900905,AI_Model_Inference
21.35814869,272.2581216,17.77539736,Streaming_Service
61.29774705,545.6602116,8.549338485,Gaming_Server_Operation
17.46398013,352.5423888,15.30307817,Load_Balancing
28.40591944,532.1617241,3.009456198,AI_Model_Inference
47.46302665,369.9914713,10.37161854,Web_Hosting
32.21595292,221.7005006,1.976418115,Video_Processing
2.587185079,711.5341964,23.4716154,File_Transfer
10.24179218,375.6368671,8.323450756,Log_Analysis
42.09012835,710.0661428,22.40853317,Database_Query
62.78657865,767.8435154,22.86120094,Database_Query
29.83507513,917.8751343,10.49056626,File_Transfer
20.62527484,659.5756736,11.32762274,Streaming_Service
26.0510041,670.7246383,8.012686255,Content_Delivery
26.66402803,178.4058132,5.26607648,Log_Analysis
35.19163993,507.3787655,1.476444707,Video_Processing
3.588188992,253.3458177,3.68334348,Streaming_Service
49.08696698,116.7856951,10.7265677,Server_Monitoring
28.47104277,88.69683087,4.589406796,Server_Monitoring
43.08522551,333.9848,5.473018313,Remote_Desktop
56.52174537,762.0980478,13.58557392,Email_Processing
6.14071936,974.8631188,22.28808706,Load_Balancing
4.881303073,981.9899425,9.351789385,System_Update
29.29477508,653.2355203,14.17570864,Content_Delivery
28.11161994,31.42537666,22.42003113,Streaming_Service
9.619573748,701.6704103,7.596495729,Video_Processing
38.16481427,708.0620152,13.84142176,Video_Processing
15.69996783,802.6174198,3.252504138,Load_Balancing
46.3623018,796.2210817,17.10884553,Video_Processing
38.52782892,707.7878355,19.27473836,Load_Balancing
48.14036049,181.0617554,11.37696319,Video_Processing
28.20372135,437.7222864,4.559888602,Content_Delivery
35.91627039,74.39549816,13.18241148,Web_Hosting
21.75089397,738.5877297,2.234736556,IoT_Data_Collection
11.75840038,152.4270854,0.64050945,System_Update
54.20661211,474.4743881,14.1677213,Machine_Learning_Training
8.573055435,189.1633333,13.41824038,File_Transfer
11.55669198,695.515949,1.351412943,Log_Analysis
62.96662988,643.205731,9.099791924,Remote_Desktop
6.575027629,453.1476339,5.578028447,Data_Backup
23.65956036,838.0814373,18.8899552,IoT_Data_Collection
4.807502331,870.3094139,23.93157467,Gaming_Server_Operation
20.95598566,849.0891483,9.069857424,Database_Query
4.984964761,751.3507966,18.36167411,Email_Processing
17.1803892,515.2916663,23.38815599,Server_Monitoring
31.35971053,441.0436539,12.63376495,Email_Processing
43.84704878,14.06043593,2.16192847,Security_Scanning
10.9058469,949.606118,1.857935975,Remote_Desktop
18.06728106,739.8969863,8.646515175,Server_Monitoring
16.55855352,675.2679927,8.57864859,Log_Analysis
43.67014944,771.0419357,13.0039278,Content_Delivery
53.66674759,712.1792916,8.686718287,Data_Backup
20.09708642,584.6139841,16.12824214,Web_Hosting
8.972354605,875.3685314,1.182553579,Voice_Recognition
21.72736097,830.5340345,22.18306658,Voice_Recognition
43.05613753,552.2625104,9.764591197,Video_Processing
1.057067621,713.0030536,14.00777221,Server_Monitoring
13.34692033,777.4388616,3.533172025,Data_Backup
17.27065455,832.4532581,8.704453101,Voice_Recognition
47.23698333,134.6829922,17.24355933,Server_Monitoring
58.63505544,683.4629724,9.338549415,AI_Model_Inference
5.677552138,295.27538,4.655203067,Server_Monitoring
19.96087814,683.7492992,22.32686096,IoT_Data_Collection
36.62375106,95.45509075,1.306049047,Gaming_Server_Operation
37.35872292,455.2300352,21.31316316,File_Transfer
1.526346363,464.5386087,16.7756399,Remote_Desktop
24.01811102,117.396445,3.720492805,Email_Processing
32.04522479,884.3442109,17.41142488,System_Update
6.824319573,371.4001476,15.7179933,IoT_Data_Collection
35.94109095,752.6532756,1.132548458,Email_Processing
52.95490085,769.3424047,18.82001435,Machine_Learning_Training
57.59834739,700.1684158,13.43010886,Image_Recognition
59.51209554,74.22490146,18.1645312,AI_Model_Inference
29.14664601,647.2049591,13.53742419,Email_Processing
11.4264858,76.87929502,21.72693554,IoT_Data_Collection
59.31081631,378.6766594,15.57752331,Video_Processing
13.93597514,928.3619162,17.87880635,Security_Scanning
27.19656979,742.9017428,0.332448416,Load_Balancing
54.57001561,608.6626959,8.414665187,System_Update
41.94772764,831.881137,8.127968656,Data_Backup
6.894242635,329.8578598,22.65222694,AI_Model_Inference
59.00659797,754.3081245,23.52436856,Image_Recognition
60.97993414,741.275433,23.62610812,Log_Analysis
11.22070456,617.2565238,20.17458553,Database_Query
57.0397166,542.4594449,22.50952359,Image_Recognition
34.58248328,80.82343367,3.58135889,AI_Model_Inference
10.74514544,646.2674724,8.34620799,Voice_Recognition
16.94065948,478.954221,17.59968862,Load_Balancing
37.03574033,82.44334778,16.48411956,Load_Balancing
57.8823847,120.2011783,4.476650689,Database_Query
55.14437872,569.0813144,16.31217853,Server_Monitoring
60.27545068,401.1976174,11.80429017,Load_Balancing
42.62582577,456.0911578,18.86795458,Content_Delivery
32.58036561,257.1842537,0.803676102,Image_Recognition
7.282750843,516.1019268,14.5461379,Server_Monitoring
47.48879578,14.23894026,20.1938331,Security_Scanning
55.1589295,130.2079011,3.419046247,Gaming_Server_Operation
38.8978944,676.6865922,14.09564462,File_Transfer
23.39267825,863.629112,4.286479921,Load_Balancing
7.149432401,725.8040865,4.11094805,AI_Model_Inference
38.90625634,803.926813,5.083294551,Email_Processing
42.36775764,232.8077621,17.16199402,File_Transfer
29.70637543,254.0131305,23.35162466,Data_Backup
18.53721434,916.0993652,0.149748145,Image_Recognition
8.171818789,180.6721819,23.39621304,Database_Query
41.96179149,468.6956125,6.434796145,AI_Model_Inference
27.64544326,80.19884311,4.797387153,AI_Model_Inference
3.269185552,473.3848058,3.587702612,File_Transfer
24.92062171,237.700448,2.779432685,Video_Processing
4.474865208,899.8229821,14.97333453,Remote_Desktop
26.96189741,943.9459218,2.516817096,Voice_Recognition
55.07552564,585.5258248,6.758185631,Database_Query
48.66193076,348.656028,9.750033462,Content_Delivery
5.947783296,102.3223211,23.06811149,System_Update
55.85337269,111.7804761,7.486396384,Image_Recognition
40.54560734,562.1871115,7.083125886,Video_Processing
14.90848561,256.2558336,2.750046546,Machine_Learning_Training
10.98677474,876.3083745,16.96782579,System_Update
51.46178413,269.6926917,5.694940265,Image_Recognition
23.94900125,872.4751759,3.593096906,Video_Processing
47.87511543,349.7978732,4.363235136,Voice_Recognition
17.97924732,847.5214795,0.443447922,Security_Scanning
33.72861685,149.6361672,16.92484397,Voice_Recognition
21.2647357,535.4515854,9.923483176,Gaming_Server_Operation
42.84582125,759.9075015,16.39039751,Security_Scanning
9.283814554,223.3878523,5.722939565,Database_Query
46.27924114,892.1401108,6.979383005,Log_Analysis
18.99443728,473.7254496,3.102819353,Log_Analysis
3.091795854,445.9482562,2.376763368,Machine_Learning_Training
35.79906668,454.9646013,9.715240576,Load_Balancing
53.75412603,242.5990772,21.2368294,Security_Scanning
31.25156146,752.5832342,11.03059392,AI_Model_Inference
59.75668019,303.5565032,7.056985633,Server_Monitoring
52.79733287,738.6246439,5.098988134,File_Transfer
46.35745098,673.1919592,15.26898618,System_Update
54.33167307,997.1779454,8.731805314,Server_Monitoring
34.82212623,998.6614061,3.5105386,Email_Processing
39.16381362,883.2277041,5.266829444,Video_Processing
10.28953958,246.3510609,1.818298638,Remote_Desktop
35.32754622,627.6679625,2.077344116,System_Update
48.5734179,93.26899832,20.99911565,Load_Balancing
28.8174792,71.80994119,4.795672455,Content_Delivery
18.31842647,844.0064941,14.08250495,Remote_Desktop
28.15206889,494.6652972,23.24501785,Database_Query
60.87392434,609.8498538,1.92770787,Voice_Recognition
2.471182069,440.0759367,22.55737668,Database_Query
1.025297274,392.9025065,14.47713223,System_Update
24.43874477,433.2189333,9.208286405,IoT_Data_Collection
53.60060492,377.8043795,14.06225178,Video_Processing
19.86365686,499.0352384,19.34836771,AI_Model_Inference
56.07601906,682.8783798,15.11050329,Database_Query
57.32030262,737.102805,20.44353589,Streaming_Service
43.25707363,197.0392699,7.446957982,Voice_Recognition
56.51879295,332.3883292,14.45430134,Streaming_Service
41.52715776,888.8759743,7.362912875,Data_Backup
13.13264284,674.6206908,1.581798526,Content_Delivery
33.44043306,67.81226182,23.78963245,Content_Delivery
1.202750607,238.6309556,19.37178832,Web_Hosting
29.06762231,239.1222642,15.6748173,IoT_Data_Collection
51.9897528,390.3522431,9.772934944,Data_Backup
42.69719967,686.3762265,1.962458476,Email_Processing
11.32769842,32.85872646,13.71386943,Remote_Desktop
51.75587474,844.2919323,8.424356076,Image_Recognition
57.26468293,865.3174578,7.385033917,File_Transfer
2.771654896,979.894829,21.15028378,AI_Model_Inference
47.61395961,77.6681977,15.82293778,Database_Query
41.57197122,589.3681261,1.759803043,Video_Processing
7.64545593,61.03932453,13.30942696,Load_Balancing
58.5370777,856.3763999,22.02741889,Database_Query
9.649902061,606.6065921,7.339189134,Log_Analysis
40.11767762,625.4132823,13.52447166,Machine_Learning_Training
11.5236402,155.8010704,12.79457417,Machine_Learning_Training
59.75095734,963.3461829,7.499987141,Image_Recognition
32.57054115,953.6507709,7.092437162,Server_Monitoring
51.07311212,517.465016,17.73919914,Data_Backup
53.03095826,587.776094,16.90185494,Email_Processing
63.14207681,612.2849048,22.80107757,Gaming_Server_Operation
5.331496105,785.1584737,16.18236641,IoT_Data_Collection
4.227130673,344.7298115,16.71954696,Streaming_Service
5.557948182,899.6256896,13.90490062,Voice_Recognition
46.42644364,105.7228192,21.54839945,AI_Model_Inference
4.322868986,643.0737551,21.37214505,IoT_Data_Collection
4.097132237,423.1680585,17.31065574,Remote_Desktop
57.08661839,328.6281688,5.588507804,Data_Backup
12.80284785,588.6609756,4.235650411,Streaming_Service
50.83325667,756.0495054,23.19884028,Gaming_Server_Operation
35.46385677,704.5833564,16.85166975,Log_Analysis
51.66478316,738.0139732,21.00488673,Gaming_Server_Operation
20.39260645,26.72442152,11.11070641,Log_Analysis
36.87077375,780.0136646,8.162157766,Database_Query
26.38775126,620.7152312,11.2435197,Web_Hosting
51.18184933,558.2362148,18.95523418,Machine_Learning_Training
60.44460868,546.0580991,15.68619527,Voice_Recognition
14.50090456,93.26065442,12.62024593,Voice_Recognition
10.52964992,909.4387902,14.88482584,Streaming_Service
13.03965423,438.2887835,14.49657224,Email_Processing
47.89985657,901.8286105,15.52205409,Email_Processing
19.47227862,700.8190627,19.07513509,Data_Backup
48.13419334,473.1118728,8.281357203,Gaming_Server_Operation
48.2486013,746.4266281,22.94121946,Security_Scanning
53.49628122,340.4932085,15.72004438,Server_Monitoring
5.222041878,946.2805798,8.9223482,Image_Recognition
31.82062367,291.9440692,17.58554638,Remote_Desktop
54.03394867,277.1392288,21.59753066,Content_Delivery
33.66938639,435.5195212,1.811524699,Load_Balancing
36.58360726,694.328007,18.17988586,Voice_Recognition
6.614839223,276.8660763,5.336366263,Web_Hosting
58.3802684,657.3786104,6.216251304,Gaming_Server_Operation
46.10625042,455.2281565,22.38179256,Video_Processing
37.40184417,143.5260979,22.9911006,Load_Balancing
54.57192407,17.76647203,7.554115653,File_Transfer
43.07567812,298.8066483,17.72568768,Image_Recognition
8.946554537,273.4884475,11.97032172,Server_Monitoring
19.75196749,677.0995816,11.34111679,Log_Analysis
41.81373343,64.4082959,4.890885525,Remote_Desktop
22.32890373,773.0649613,7.817849206,System_Update
44.04462578,863.1561014,9.103254338,Machine_Learning_Training
23.31909361,718.9309987,1.105373748,Security_Scanning
3.844535958,596.9234848,11.00509464,IoT_Data_Collection
51.62313194,144.0282229,0.185237741,Content_Delivery
39.64431633,359.0025728,21.31074535,System_Update
54.42221668,166.0578894,11.94445177,Gaming_Server_Operation
10.20408363,646.3144814,9.913326178,AI_Model_Inference
12.75066616,351.1162889,19.39047461,Data_Backup
36.76682103,921.1859332,8.226221479,Image_Recognition
4.865026508,126.2874521,9.503854578,Web_Hosting
35.01729921,986.3185085,23.28667971,Web_Hosting
15.67644691,49.87538111,9.336308295,Machine_Learning_Training
36.64866261,690.72905,7.174232274,AI_Model_Inference
41.35875656,596.5615406,4.008276386,File_Transfer
12.32726225,812.0253687,10.21313016,Content_Delivery
52.72501267,135.2260497,18.87034232,Gaming_Server_Operation
13.88245806,62.54205435,0.482331814,Gaming_Server_Operation
23.0870162,56.11414267,14.68882777,Video_Processing
33.09905901,911.5709625,10.91512676,Streaming_Service
14.33800545,762.1145437,6.969949778,AI_Model_Inference
16.70541044,230.3776002,3.236276347,Data_Backup
8.133567065,585.3364358,20.01413028,Email_Processing
27.87528977,812.9974292,8.591227912,Voice_Recognition
40.69217839,762.4467339,12.69389528,Server_Monitoring
22.77703885,261.4809376,16.38922508,Video_Processing
62.73460927,896.341866,3.909495292,Server_Monitoring
54.21667753,875.8337212,15.47776346,Gaming_Server_Operation
13.43078015,72.49885872,20.0176571,Content_Delivery
1.94184818,168.8717116,5.864640462,Gaming_Server_Operation
26.94669384,679.9988758,3.849709837,Remote_Desktop
51.56633968,659.8490029,22.33103228,Image_Recognition
17.80805661,829.8439399,18.26314577,IoT_Data_Collection
16.27564173,757.5430276,8.492193745,Video_Processing
23.35222925,959.6015516,19.45871021,IoT_Data_Collection
60.06131386,631.6581184,17.59628412,Streaming_Service
61.83615001,589.3313101,19.73054684,Content_Delivery
22.06987921,361.5438187,8.151397229,IoT_Data_Collection
47.66180561,233.2480715,4.717095514,IoT_Data_Collection
25.13772728,860.1637466,23.29783821,Video_Processing
32.76036904,768.193781,17.9008336,AI_Model_Inference
15.41428443,326.4219443,15.68437309,Data_Backup
14.52890365,103.1668891,8.751058683,Voice_Recognition
27.43480393,496.4355994,14.3336278,Data_Backup
59.12206151,719.5575349,16.81085378,Content_Delivery
7.593619936,197.3807652,6.628612201,Remote_Desktop
20.5105778,707.7364505,12.87362972,IoT_Data_Collection
62.99282928,887.665364,0.564031881,Database_Query
62.09872584,989.9932406,12.53228771,Machine_Learning_Training
50.60297745,337.6942926,18.22870427,Voice_Recognition
35.77013084,579.9621123,1.172332367,Video_Processing
49.81765623,899.2869531,10.58142582,Server_Monitoring
23.05789133,989.439954,15.34516071,Machine_Learning_Training
39.24692427,683.0383922,13.79638874,Web_Hosting
47.14126609,366.7743403,15.62737203,Security_Scanning
27.74304846,684.3653251,12.6052627,Voice_Recognition
13.11420818,100.1555203,23.18103546,Video_Processing
17.73819059,438.1585421,12.94671429,AI_Model_Inference
49.43106928,809.4237443,20.64873375,IoT_Data_Collection
20.65608228,851.2159141,20.574463,Gaming_Server_Operation
28.32459328,199.6790002,21.19781602,Voice_Recognition
60.43150982,482.1982122,16.68631999,Voice_Recognition
27.12131979,856.7613197,22.57868413,Video_Processing
10.85553369,708.5398319,3.172781524,Data_Backup
14.1361624,578.5276765,22.6184925,Web_Hosting
10.59037748,331.6261184,14.56008787,System_Update
57.85455836,813.044699,10.57148796,Database_Query
26.60715123,578.0892978,10.0459959,AI_Model_Inference
39.94773799,645.3576504,11.29861689,Data_Backup
32.89476175,605.4563899,23.93101585,Database_Query
12.39618979,895.1140666,10.60385561,Load_Balancing
12.45206863,316.1635494,20.45955377,Image_Recognition
39.16409272,80.99341568,5.95865874,Database_Query
37.37326428,989.8256616,5.875741168,AI_Model_Inference
28.54033062,165.1373043,7.723951203,System_Update
55.15765676,971.0208823,21.46672941,Log_Analysis
47.66913163,648.0332457,8.607383127,Server_Monitoring
3.311041782,216.2436774,22.78475798,Video_Processing
11.76591801,254.8778581,11.52815218,Video_Processing
11.16585647,982.0986067,8.266590338,Security_Scanning
5.088654611,367.6105079,10.39659055,Streaming_Service
39.46444557,856.782769,16.32531247,Security_Scanning
41.37510892,629.5881994,20.67314876,Video_Processing
30.69109155,350.3842663,4.925461466,Database_Query
1.726138885,689.7151187,11.28521676,Content_Delivery
22.16460766,184.8571918,7.218961245,Remote_Desktop
27.53049098,996.5958053,21.33852065,Remote_Desktop
4.176256737,256.8587878,13.29647629,Load_Balancing
26.58317435,888.0645904,19.27361291,Content_Delivery
29.24969398,375.7839364,5.191817248,Remote_Desktop
3.762351707,463.2015578,17.6383431,Remote_Desktop
42.54366455,178.9371529,18.51572787,Remote_Desktop
32.62256052,478.8944479,4.115623945,IoT_Data_Collection
61.84679615,140.6105275,1.387895677,Web_Hosting
16.80538329,49.84232291,12.71985368,Load_Balancing
25.87084496,582.7744546,13.30260968,Remote_Desktop
17.16345537,486.463389,2.976717807,Web_Hosting
43.17128169,919.7453957,4.759638743,Remote_Desktop
4.871116278,70.17335694,14.26820836,Load_Balancing
44.36935097,47.40513838,19.82263838,Video_Processing
20.96496068,300.8640085,10.20391431,IoT_Data_Collection
63.47233361,670.0885007,8.438930524,AI_Model_Inference
47.59248463,669.980991,6.541204355,Email_Processing
24.16609559,267.7933852,19.63333285,Data_Backup
29.23476336,990.854534,16.10142541,Content_Delivery
11.124941,565.438248,6.752191574,System_Update
46.01954313,260.7129094,12.06862983,Data_Backup
20.19993751,535.1065811,18.76225154,System_Update
61.26672113,874.9319691,16.50577575,Web_Hosting
1.74789484,593.2484177,15.98957816,Server_Monitoring
42.60959245,746.4492627,4.859616085,Email_Processing
26.5093813,971.0901678,21.00703485,Server_Monitoring
42.46043974,916.8320813,15.3401764,Load_Balancing
47.20431651,704.7372245,10.37358777,Content_Delivery
48.67240934,878.4313107,21.86562953,Gaming_Server_Operation
7.018724772,500.504601,5.199588586,Web_Hosting
63.20217799,40.11809125,12.50347516,Load_Balancing
45.40687363,102.327519,21.69914643,File_Transfer
50.25212903,492.6522947,14.21274316,IoT_Data_Collection
14.12386957,95.81177554,20.24804308,Load_Balancing
50.77827654,720.3614949,13.92304355,Email_Processing
13.92679,530.920982,18.59759811,System_Update
54.04809755,822.9123899,14.37525489,Web_Hosting
20.25131694,935.1111299,17.73529263,Server_Monitoring
33.77070322,431.5039988,5.352055219,File_Transfer
13.89484687,669.6422699,16.71780569,File_Transfer
62.03930488,333.8205909,18.20542964,Machine_Learning_Training
42.05330491,760.8614974,21.16439024,File_Transfer
49.72880692,53.95131232,20.28525043,Machine_Learning_Training
5.294855491,341.5083815,23.30866856,Web_Hosting
28.79566944,595.1600026,9.376839685,Server_Monitoring
42.94441729,286.0821405,2.266737998,System_Update
44.85303128,931.7120563,2.616026187,Log_Analysis
12.90257827,398.5203957,6.299988651,Server_Monitoring
3.826215131,159.6710901,7.694807563,AI_Model_Inference
55.28237186,614.1558706,12.86281294,System_Update
53.20513309,212.4019034,17.9491535,Load_Balancing
25.34593111,194.2395563,13.85740764,Gaming_Server_Operation
11.34874527,370.5112909,22.83046402,Video_Processing
9.468124647,982.2241766,21.75997823,Video_Processing
37.4968114,880.3930686,1.650613312,Image_Recognition
1.015183295,387.3318821,18.02108574,System_Update
59.19507794,225.0611398,19.15265048,AI_Model_Inference
15.94669251,786.221162,8.856784734,Data_Backup
55.94380626,347.4677742,18.7985425,Video_Processing
47.51261716,917.0252766,14.41251348,System_Update
8.534437494,229.0638252,16.99493155,Data_Backup
7.273521953,912.0244124,13.50568992,IoT_Data_Collection
18.76817807,139.1510802,22.09597212,Data_Backup
27.39509575,414.5711054,10.82545693,Log_Analysis
12.41673675,459.2114644,10.92112196,Content_Delivery
27.49970492,813.6926617,6.762907626,Content_Delivery
49.85683369,791.4858371,4.763028756,Log_Analysis
8.639688282,810.6548067,16.09347435,Remote_Desktop
22.04486955,211.2566599,5.615292713,Streaming_Service
46.96518924,719.0121382,5.092495718,Data_Backup
56.5481903,615.8838584,0.828935413,Remote_Desktop
34.32303944,142.0474243,5.310159475,Machine_Learning_Training
58.46907699,426.0303065,4.571011603,Streaming_Service
52.68906128,786.2537536,8.870274995,Server_Monitoring
29.36601751,200.6503364,17.57248632,Security_Scanning
13.12706849,440.9384182,17.57006425,AI_Model_Inference
57.74421743,119.4359508,17.70764728,Machine_Learning_Training
33.5793092,91.37957359,15.48536197,Streaming_Service
56.42440134,473.605682,7.480772035,Log_Analysis
4.221529031,202.6833507,21.61231379,Database_Query
24.55702596,13.4757424,18.346333,Security_Scanning
6.387037444,319.2818387,12.137894,Video_Processing
51.60818813,23.00203997,19.7144434,Remote_Desktop
49.47805479,800.7004972,19.9417879,Video_Processing
55.90737788,897.4730614,7.809816063,Server_Monitoring
31.1472873,425.9332086,6.440428078,Load_Balancing
20.55336601,25.89823445,4.652157082,AI_Model_Inference
42.64389802,819.3061257,1.687955,File_Transfer
17.36448838,852.7693901,17.74835992,Machine_Learning_Training
16.70560705,694.2653731,10.32227181,Gaming_Server_Operation
16.13884478,317.5964883,21.49379882,Load_Balancing
24.38011512,953.5161203,6.330183331,Security_Scanning
59.61510047,385.2958558,8.613250039,Image_Recognition
29.30903375,824.1980869,18.6672865,File_Transfer
37.95633318,283.3143847,4.263416057,Web_Hosting
23.5833409,66.27216501,18.8924249,Data_Backup
33.37417759,312.6800993,11.26685394,Content_Delivery
3.809049842,647.3030538,23.13819628,AI_Model_Inference
16.96408078,75.90622783,8.454438889,Server_Monitoring
52.06485984,548.7580021,21.87466279,Video_Processing
6.026714789,413.7843338,14.83854691,Server_Monitoring
15.34084976,773.9243298,7.862602063,Content_Delivery
22.78719993,305.5091717,10.15328782,Remote_Desktop
22.63336224,469.8930789,15.5024115,Image_Recognition
54.64381844,898.6378683,20.72298994,Email_Processing
12.80695248,111.5587147,15.40570619,Database_Query
62.41896919,223.7077337,21.49986068,IoT_Data_Collection
19.48979586,629.4105088,17.58401351,Database_Query
26.80233842,645.5934488,13.92453527,System_Update
24.80387046,106.2816737,13.91639495,Load_Balancing
26.04957985,981.5150082,9.675225356,Security_Scanning
11.24172533,548.352288,6.380940967,Gaming_Server_Operation
30.25406574,793.6255963,10.34481191,Email_Processing
55.88588238,705.8223152,9.835515677,Database_Query
4.908316109,857.0714047,23.08810517,Load_Balancing
35.90825466,722.2945558,20.36443757,Streaming_Service
